Maximum,194.1,@,No.1186,,,,,,
Minimum,-0.1,@,No.1,,,,,,
Average,42.27,,,,,,,,
Data Quantity,2497,,,,,,,,
Number of NG,0,,,,,,,,
No.,Force,Unit,Displacement,Unit,Judge,Position,Time,Date,
1,-0.1,gf,0.000,mm,OK,--,4:59:02 PM,4/5/2026,
2,-0.1,gf,0.000,mm,OK,--,4:59:02 PM,4/5/2026,
3,-0.1,gf,0.000,mm,OK,--,4:59:02 PM,4/5/2026,
4,-0.1,gf,0.000,mm,OK,--,4:59:02 PM,4/5/2026,
5,0.0,gf,0.005,mm,OK,--,4:59:02 PM,4/5/2026,
6,0.0,gf,0.005,mm,OK,--,4:59:02 PM,4/5/2026,
7,0.0,gf,0.005,mm,OK,--,4:59:02 PM,4/5/2026,
8,0.0,gf,0.005,mm,OK,--,4:59:02 PM,4/5/2026,
9,0.0,gf,0.005,mm,OK,--,4:59:02 PM,4/5/2026,
10,0.0,gf,0.005,mm,OK,--,4:59:03 PM,4/5/2026,
11,0.0,gf,0.010,mm,OK,--,4:59:03 PM,4/5/2026,
12,0.0,gf,0.010,mm,OK,--,4:59:03 PM,4/5/2026,
13,0.0,gf,0.010,mm,OK,--,4:59:03 PM,4/5/2026,
14,0.0,gf,0.010,mm,OK,--,4:59:03 PM,4/5/2026,
15,0.0,gf,0.010,mm,OK,--,4:59:03 PM,4/5/2026,
16,0.0,gf,0.015,mm,OK,--,4:59:03 PM,4/5/2026,
17,0.0,gf,0.015,mm,OK,--,4:59:03 PM,4/5/2026,
18,0.0,gf,0.015,mm,OK,--,4:59:03 PM,4/5/2026,
19,0.1,gf,0.015,mm,OK,--,4:59:03 PM,4/5/2026,
20,0.0,gf,0.015,mm,OK,--,4:59:04 PM,4/5/2026,
21,0.1,gf,0.020,mm,OK,--,4:59:04 PM,4/5/2026,
22,0.0,gf,0.020,mm,OK,--,4:59:04 PM,4/5/2026,
23,0.0,gf,0.020,mm,OK,--,4:59:04 PM,4/5/2026,
24,0.0,gf,0.020,mm,OK,--,4:59:04 PM,4/5/2026,
25,0.0,gf,0.025,mm,OK,--,4:59:04 PM,4/5/2026,
26,0.0,gf,0.025,mm,OK,--,4:59:04 PM,4/5/2026,
27,0.0,gf,0.025,mm,OK,--,4:59:04 PM,4/5/2026,
28,0.0,gf,0.025,mm,OK,--,4:59:04 PM,4/5/2026,
29,0.0,gf,0.030,mm,OK,--,4:59:04 PM,4/5/2026,
30,0.0,gf,0.030,mm,OK,--,4:59:05 PM,4/5/2026,
31,0.1,gf,0.030,mm,OK,--,4:59:05 PM,4/5/2026,
32,0.0,gf,0.035,mm,OK,--,4:59:05 PM,4/5/2026,
33,-0.1,gf,0.035,mm,OK,--,4:59:05 PM,4/5/2026,
34,0.0,gf,0.035,mm,OK,--,4:59:05 PM,4/5/2026,
35,0.0,gf,0.035,mm,OK,--,4:59:05 PM,4/5/2026,
36,0.0,gf,0.040,mm,OK,--,4:59:05 PM,4/5/2026,
37,-0.1,gf,0.040,mm,OK,--,4:59:05 PM,4/5/2026,
38,0.0,gf,0.040,mm,OK,--,4:59:05 PM,4/5/2026,
39,0.0,gf,0.045,mm,OK,--,4:59:05 PM,4/5/2026,
40,0.0,gf,0.045,mm,OK,--,4:59:06 PM,4/5/2026,
41,0.0,gf,0.045,mm,OK,--,4:59:06 PM,4/5/2026,
42,0.1,gf,0.050,mm,OK,--,4:59:06 PM,4/5/2026,
43,0.0,gf,0.050,mm,OK,--,4:59:06 PM,4/5/2026,
44,0.0,gf,0.050,mm,OK,--,4:59:06 PM,4/5/2026,
45,0.0,gf,0.050,mm,OK,--,4:59:06 PM,4/5/2026,
