Maximum,192.1,@,No.1012,,,,,,
Minimum,-0.6,@,No.1864,,,,,,
Average,49.75,,,,,,,,
Data Quantity,1879,,,,,,,,
Number of NG,0,,,,,,,,
No.,Force,Unit,Displacement,Unit,Judge,Position,Time,Date,
1,0.2,gf,0.000,mm,OK,--,3:01:46 PM,11/28/2025,
2,-0.2,gf,0.000,mm,OK,--,3:01:46 PM,11/28/2025,
3,-0.1,gf,0.005,mm,OK,--,3:01:46 PM,11/28/2025,
4,-0.1,gf,0.005,mm,OK,--,3:01:46 PM,11/28/2025,
5,0.0,gf,0.010,mm,OK,--,3:01:46 PM,11/28/2025,
6,0.0,gf,0.010,mm,OK,--,3:01:46 PM,11/28/2025,
7,0.0,gf,0.015,mm,OK,--,3:01:46 PM,11/28/2025,
8,0.0,gf,0.015,mm,OK,--,3:01:47 PM,11/28/2025,
9,0.0,gf,0.015,mm,OK,--,3:01:47 PM,11/28/2025,
10,0.0,gf,0.020,mm,OK,--,3:01:47 PM,11/28/2025,
11,0.0,gf,0.020,mm,OK,--,3:01:47 PM,11/28/2025,
12,0.0,gf,0.025,mm,OK,--,3:01:47 PM,11/28/2025,
13,0.0,gf,0.025,mm,OK,--,3:01:47 PM,11/28/2025,
14,0.0,gf,0.030,mm,OK,--,3:01:47 PM,11/28/2025,
15,0.0,gf,0.035,mm,OK,--,3:01:47 PM,11/28/2025,
16,0.0,gf,0.035,mm,OK,--,3:01:47 PM,11/28/2025,
17,0.0,gf,0.040,mm,OK,--,3:01:47 PM,11/28/2025,
18,0.0,gf,0.045,mm,OK,--,3:01:48 PM,11/28/2025,
19,0.0,gf,0.050,mm,OK,--,3:01:48 PM,11/28/2025,
20,2.3,gf,0.065,mm,OK,--,3:01:48 PM,11/28/2025,
21,7.1,gf,0.070,mm,OK,--,3:01:48 PM,11/28/2025,
22,12.1,gf,0.075,mm,OK,--,3:01:48 PM,11/28/2025,
